episode,status,runtime,reward,collisions_agent,collisions_obs,success
4228,Obstacle Collision,7856.65,-1.013,0,1,0
4229,Success,7858.31,-0.056,0,0,1
4230,Success,7859.89,-0.061,0,0,1
4231,Obstacle Collision,7862.32,-1.332,0,1,0
4232,Obstacle Collision,7865.35,-1.394,0,1,0
4233,Success,7866.03,-0.028,0,0,1
4234,Obstacle Collision,7866.48,-1.283,0,1,0
4235,Success,7869.25,-0.117,0,0,1
4236,Obstacle Collision,7870.53,-4.648,0,1,0
4237,Success,7873.15,-0.1,0,0,1
4238,Success,7875.73,-0.111,0,0,1
4239,Obstacle Collision,7877.08,-1.283,0,1,0
4240,Success,7878.23,-0.039,0,0,1
4241,Obstacle Collision,7878.66,-1.261,0,1,0
4242,Obstacle Collision,7879.34,-1.267,0,1,0
4243,Success,7881.26,-0.056,0,0,1
4244,Success,7885.51,-5.339,0,0,1
4245,Success,7889.34,-2.722,0,0,1
4246,Obstacle Collision,7890.99,-1.227,0,1,0
4247,Success,7892.68,-0.067,0,0,1
4248,Obstacle Collision,7893.78,-1.3,0,1,0
4249,Success,7895.59,-0.056,0,0,1
4250,Obstacle Collision,7896.42,-1.231,0,1,0
4251,Obstacle Collision,7898.46,-1.006,0,1,0
4252,Obstacle Collision,7901.65,-1.433,0,1,0
4253,Success,7903.93,-0.094,0,0,1
4254,Success,7905.73,-0.067,0,0,1
4255,Success,7907.25,-0.072,0,0,1
4256,Obstacle Collision,7908.65,-1.306,0,1,0
4257,Success,7910.36,-0.061,0,0,1
4258,Obstacle Collision,7911.45,-1.278,0,1,0
4259,Success,7914.35,-4.361,0,0,1
4260,Obstacle Collision,7916.58,-1.417,0,1,0
4261,Success,7917.74,-0.056,0,0,1
4262,Success,7919.75,-0.089,0,0,1
4263,Success,7920.74,-0.033,0,0,1
4264,Obstacle Collision,7921.64,-1.198,0,1,0
4265,Success,7924.75,-0.094,0,0,1
4266,Obstacle Collision,7925.75,-1.153,0,1,0
4267,Success,7928.96,-3.522,0,0,1
4268,Success,7930.56,-0.078,0,0,1
4269,Success,7933.57,-0.144,0,0,1
4270,Success,7935.74,-0.083,0,0,1
4271,Obstacle Collision,7938.12,-1.954,0,1,0
4272,Success,7939.99,-0.072,0,0,1
4273,Obstacle Collision,7941.32,-1.122,0,1,0
4274,Success,7943.93,-3.494,0,0,1
4275,Success,7946.26,-2.639,0,0,1
4276,Obstacle Collision,7947.59,-1.283,0,1,0
4277,Success,7949.78,-0.067,0,0,1
4278,Obstacle Collision,7951.15,-1.081,0,1,0
4279,Success,7953.13,-0.089,0,0,1
4280,Obstacle Collision,7956.1,-1.417,0,1,0
4281,Success,7957.81,-0.05,0,0,1
4282,Obstacle Collision,7959.04,-1.289,0,1,0
4283,Success,7960.22,-0.056,0,0,1
4284,Obstacle Collision,7961.5,-1.195,0,1,0
4285,Success,7962.5,-0.039,0,0,1
4286,Success,7963.75,-0.056,0,0,1
4287,Obstacle Collision,7965.04,-1.214,0,1,0
4288,Success,7967.04,-0.061,0,0,1
4289,Obstacle Collision,7968.12,-1.3,0,1,0
4290,Success,7969.98,-0.067,0,0,1
4291,Success,7972.56,-0.078,0,0,1
4292,Success,7973.64,-0.033,0,0,1
4293,Success,7975.28,-0.05,0,0,1
4294,Obstacle Collision,7978.39,-1.054,0,1,0
4295,Success,7981.06,-0.094,0,0,1
4296,Obstacle Collision,7981.92,-1.272,0,1,0
4297,Success,7984.63,-4.333,0,0,1
4298,Obstacle Collision,7985.63,-2.594,0,1,0
4299,Success,7988.2,-0.928,0,0,1
4300,Success,7989.44,-0.05,0,0,1
4301,Success,7992.35,-0.161,0,0,1
4302,Success,7993.98,-0.061,0,0,1
4303,Obstacle Collision,7996.02,-0.994,0,1,0
4304,Success,7996.94,-0.033,0,0,1
4305,Success,7998.17,-0.039,0,0,1
4306,Success,7999.94,-0.922,0,0,1
4307,Success,8002.04,-0.072,0,0,1
4308,Obstacle Collision,8003.21,-1.247,0,1,0
4309,Obstacle Collision,8004.5,-1.289,0,1,0
4310,Obstacle Collision,8005.69,-1.075,0,1,0
4311,Obstacle Collision,8007.5,-0.681,0,1,0
4312,Obstacle Collision,8008.91,-1.008,0,1,0
4313,Obstacle Collision,8010.34,-1.859,0,1,0
4314,Success,8013.27,-0.161,0,0,1
4315,Success,8014.65,-0.044,0,0,1
4316,Obstacle Collision,8015.55,-1.236,0,1,0
4317,Success,8016.97,-0.056,0,0,1
4318,Success,8018.78,-1.772,0,0,1
4319,Success,8021.34,-0.083,0,0,1
4320,Success,8022.43,-0.039,0,0,1
4321,Success,8024.17,-0.083,0,0,1
4322,Success,8025.95,-0.056,0,0,1
4323,Success,8029.0,-0.139,0,0,1
4324,Success,8032.47,-2.7,0,0,1
4325,Obstacle Collision,8034.24,-1.294,0,1,0
4326,Success,8036.34,-0.128,0,0,1
4327,Obstacle Collision,8038.53,-2.695,0,1,0
4328,Obstacle Collision,8039.15,-1.228,0,1,0
4329,Success,8040.14,-0.039,0,0,1
4330,Obstacle Collision,8040.8,-1.227,0,1,0
4331,Success,8043.95,-0.117,0,0,1
4332,Success,8045.42,-0.056,0,0,1
4333,Success,8047.69,-0.928,0,0,1
4334,Success,8049.24,-0.044,0,0,1
4335,Success,8051.88,-0.094,0,0,1
4336,Success,8053.66,-0.061,0,0,1
4337,Obstacle Collision,8054.1,-1.261,0,1,0
4338,Success,8055.73,-0.906,0,0,1
4339,Success,8059.15,-0.111,0,0,1
4340,Obstacle Collision,8062.7,-1.456,0,1,0
4341,Success,8064.03,-0.072,0,0,1
4342,Success,8065.95,-0.05,0,0,1
4343,Success,8068.01,-0.094,0,0,1
4344,Success,8069.08,-0.033,0,0,1
4345,Success,8071.28,-0.078,0,0,1
4346,Success,8073.07,-0.061,0,0,1
4347,Obstacle Collision,8077.17,-1.383,0,1,0
4348,Obstacle Collision,8078.14,-1.242,0,1,0
4349,Obstacle Collision,8081.27,-2.092,0,1,0
4350,Success,8083.26,-0.1,0,0,1
4351,Obstacle Collision,8085.77,-2.278,0,1,0
4352,Success,8087.66,-0.067,0,0,1
4353,Obstacle Collision,8090.36,-1.367,0,1,0
4354,Success,8093.05,-0.094,0,0,1
4355,Obstacle Collision,8094.22,-1.283,0,1,0
4356,Success,8098.04,-0.206,0,0,1
4357,Success,8101.16,-0.122,0,0,1
4358,Obstacle Collision,8102.0,-1.189,0,1,0
4359,Obstacle Collision,8105.53,-1.417,0,1,0
4360,Success,8107.29,-0.061,0,0,1
4361,Obstacle Collision,8108.29,-1.289,0,1,0
4362,Obstacle Collision,8109.2,-1.112,0,1,0
4363,Obstacle Collision,8110.27,-1.194,0,1,0
4364,Obstacle Collision,8110.95,-1.267,0,1,0
4365,Success,8112.13,-0.044,0,0,1
4366,Success,8112.98,-0.039,0,0,1
4367,Success,8115.32,-0.072,0,0,1
4368,Success,8117.5,-0.083,0,0,1
4369,Obstacle Collision,8118.39,-1.272,0,1,0
4370,Obstacle Collision,8119.31,-1.272,0,1,0
4371,Obstacle Collision,8121.01,-0.939,0,1,0
4372,Success,8122.28,-0.039,0,0,1
4373,Obstacle Collision,8123.6,-1.049,0,1,0
4374,Success,8125.81,-0.072,0,0,1
4375,Success,8128.07,-0.933,0,0,1
4376,Success,8130.0,-0.061,0,0,1
4377,Success,8131.61,-0.056,0,0,1
4378,Obstacle Collision,8133.51,-1.361,0,1,0
4379,Obstacle Collision,8134.66,-1.086,0,1,0
4380,Success,8136.73,-0.089,0,0,1
4381,Agent Collision,8139.73,-1.839,1,0,0
4382,Success,8141.21,-0.061,0,0,1
4383,Success,8141.82,-0.028,0,0,1
4384,Obstacle Collision,8142.71,-1.272,0,1,0
4385,Success,8143.63,-0.033,0,0,1
4386,Success,8145.34,-0.056,0,0,1
4387,Success,8146.65,-0.044,0,0,1
4388,Obstacle Collision,8148.5,-1.3,0,1,0
4389,Success,8150.94,-0.111,0,0,1
4390,Obstacle Collision,8151.38,-1.261,0,1,0
4391,Obstacle Collision,8153.15,-1.086,0,1,0
4392,Success,8154.46,-0.039,0,0,1
4393,Agent Collision,8157.48,-14.611,1,0,0
4394,Success,8159.48,-0.128,0,0,1
4395,Success,8160.85,-0.044,0,0,1
4396,Success,8162.47,-0.067,0,0,1
4397,Success,8164.36,-0.056,0,0,1
4398,Success,8166.15,-0.911,0,0,1
4399,Obstacle Collision,8167.39,-2.958,0,1,0
4400,Success,8169.03,-0.067,0,0,1
4401,Success,8171.0,-0.078,0,0,1
4402,Success,8172.33,-0.056,0,0,1
4403,Success,8174.76,-0.078,0,0,1
4404,Success,8175.76,-0.033,0,0,1
4405,Success,8177.89,-0.083,0,0,1
4406,Obstacle Collision,8179.22,-1.306,0,1,0
4407,Success,8181.25,-0.072,0,0,1
4408,Obstacle Collision,8183.43,-1.372,0,1,0
4409,Success,8185.86,-0.061,0,0,1
4410,Success,8187.17,-0.039,0,0,1
4411,Success,8188.73,-0.061,0,0,1
4412,Agent Collision,8190.08,-0.9,1,0,0
4413,Success,8191.81,-0.078,0,0,1
4414,Obstacle Collision,8192.69,-2.133,0,1,0
4415,Agent Collision,8194.23,-1.767,1,0,0
4416,Success,8196.36,-0.056,0,0,1
4417,Success,8198.03,-0.089,0,0,1
4418,Success,8199.37,-0.056,0,0,1
4419,Success,8200.39,-0.033,0,0,1
4420,Success,8201.48,-0.039,0,0,1
4421,Success,8204.87,-0.167,0,0,1
4422,Obstacle Collision,8206.18,-1.306,0,1,0
4423,Obstacle Collision,8208.69,-1.344,0,1,0
4424,Success,8210.93,-0.061,0,0,1
4425,Success,8213.33,-0.072,0,0,1
4426,Obstacle Collision,8215.94,-3.894,0,1,0
4427,Obstacle Collision,8217.38,-1.306,0,1,0
4428,Obstacle Collision,8220.07,-1.322,0,1,0
4429,Success,8221.09,-0.044,0,0,1
4430,Success,8223.35,-0.111,0,0,1
4431,Obstacle Collision,8224.33,-1.117,0,1,0
4432,Obstacle Collision,8225.25,-1.278,0,1,0
4433,Obstacle Collision,8225.96,-1.267,0,1,0
4434,Obstacle Collision,8228.3,-1.328,0,1,0
4435,Success,8229.92,-0.05,0,0,1
4436,Success,8232.68,-0.1,0,0,1
4437,Obstacle Collision,8233.81,-1.008,0,1,0
4438,Obstacle Collision,8235.39,-2.606,0,1,0
4439,Success,8237.13,-2.633,0,0,1
4440,Success,8238.35,-0.039,0,0,1
4441,Obstacle Collision,8238.76,-1.261,0,1,0
4442,Success,8242.72,-0.122,0,0,1
4443,Obstacle Collision,8243.34,-1.225,0,1,0
4444,Obstacle Collision,8245.01,-1.35,0,1,0
4445,Success,8247.13,-0.078,0,0,1
4446,Success,8248.5,-0.05,0,0,1
4447,Obstacle Collision,8250.65,-1.328,0,1,0
4448,Obstacle Collision,8251.51,-1.231,0,1,0
4449,Success,8253.21,-0.072,0,0,1
4450,Success,8254.06,-0.028,0,0,1
4451,Success,8254.9,-0.028,0,0,1
4452,Success,8255.9,-0.033,0,0,1
4453,Success,8257.7,-0.061,0,0,1
4454,Success,8259.25,-0.044,0,0,1
4455,Success,8261.38,-0.094,0,0,1
4456,Success,8263.8,-0.083,0,0,1
4457,Success,8265.12,-0.061,0,0,1
4458,Success,8267.08,-0.089,0,0,1
4459,Success,8268.87,-0.072,0,0,1
4460,Success,8271.55,-0.089,0,0,1
4461,Success,8273.81,-2.65,0,0,1
4462,Success,8276.43,-0.083,0,0,1
4463,Obstacle Collision,8277.57,-1.081,0,1,0
4464,Success,8279.9,-0.094,0,0,1
4465,Success,8281.25,-0.044,0,0,1
4466,Obstacle Collision,8282.62,-1.214,0,1,0
4467,Obstacle Collision,8285.06,-1.322,0,1,0
4468,Obstacle Collision,8285.87,-1.193,0,1,0
4469,Obstacle Collision,8287.51,-3.006,0,1,0
4470,Success,8289.06,-0.056,0,0,1
4471,Obstacle Collision,8289.81,-1.19,0,1,0
4472,Obstacle Collision,8291.39,-2.15,0,1,0
4473,Obstacle Collision,8292.22,-1.013,0,1,0
4474,Success,8294.28,-0.072,0,0,1
4475,Success,8296.79,-0.144,0,0,1
4476,Success,8297.94,-0.033,0,0,1
4477,Obstacle Collision,8300.11,-0.962,0,1,0
4478,Obstacle Collision,8302.24,-1.406,0,1,0
4479,Success,8303.63,-0.044,0,0,1
4480,Success,8304.94,-0.05,0,0,1
4481,Obstacle Collision,8306.8,-1.277,0,1,0
4482,Success,8308.77,-0.089,0,0,1
4483,Success,8310.41,-0.044,0,0,1
4484,Success,8313.06,-0.95,0,0,1
4485,Success,8315.23,-0.061,0,0,1
4486,Success,8317.52,-1.817,0,0,1
4487,Obstacle Collision,8318.78,-1.283,0,1,0
4488,Success,8321.2,-2.644,0,0,1
4489,Obstacle Collision,8321.98,-1.189,0,1,0
4490,Success,8323.46,-0.061,0,0,1
4491,Success,8325.09,-0.078,0,0,1
4492,Success,8327.75,-0.067,0,0,1
4493,Success,8329.3,-0.061,0,0,1
4494,Obstacle Collision,8332.29,-1.478,0,1,0
4495,Success,8333.74,-0.044,0,0,1
4496,Success,8335.37,-0.056,0,0,1
4497,Obstacle Collision,8337.13,-1.306,0,1,0
4498,Obstacle Collision,8338.8,-1.317,0,1,0
4499,Success,8342.1,-1.872,0,0,1
4500,Success,8343.49,-0.039,0,0,1
4501,Success,8347.49,-1.844,0,0,1
4502,Obstacle Collision,8348.92,-1.143,0,1,0
4503,Success,8353.04,-0.189,0,0,1
4504,Success,8354.62,-0.05,0,0,1
4505,Obstacle Collision,8355.77,-1.003,0,1,0
4506,Success,8358.87,-0.106,0,0,1
4507,Obstacle Collision,8359.83,-1.278,0,1,0
4508,Obstacle Collision,8361.03,-1.289,0,1,0
4509,Success,8362.9,-0.089,0,0,1
4510,Obstacle Collision,8363.33,-1.261,0,1,0
4511,Obstacle Collision,8368.33,-1.606,0,1,0
4512,Success,8371.34,-6.089,0,0,1
4513,Success,8372.19,-0.039,0,0,1
4514,Success,8373.86,-0.05,0,0,1
4515,Obstacle Collision,8378.69,-3.233,0,1,0
4516,Success,8380.91,-0.094,0,0,1
4517,Obstacle Collision,8381.85,-1.265,0,1,0
4518,Success,8383.97,-0.089,0,0,1
4519,Success,8386.39,-0.083,0,0,1
4520,Obstacle Collision,8386.82,-1.261,0,1,0
4521,Success,8388.67,-0.061,0,0,1
4522,Success,8391.37,-0.178,0,0,1
4523,Success,8393.39,-0.083,0,0,1
4524,Success,8395.47,-0.111,0,0,1
4525,Success,8396.57,-0.039,0,0,1
4526,Success,8398.62,-0.061,0,0,1
4527,Obstacle Collision,8399.78,-1.278,0,1,0
4528,Obstacle Collision,8402.53,-1.333,0,1,0
4529,Obstacle Collision,8403.7,-1.278,0,1,0
4530,Obstacle Collision,8405.62,-1.136,0,1,0
4531,Obstacle Collision,8408.53,-0.839,0,1,0
4532,Obstacle Collision,8409.21,-1.267,0,1,0
4533,Obstacle Collision,8410.53,-1.294,0,1,0
4534,Obstacle Collision,8412.24,-1.756,0,1,0
4535,Success,8414.73,-0.106,0,0,1
4536,Obstacle Collision,8415.39,-1.267,0,1,0
4537,Success,8417.99,-0.133,0,0,1
4538,Success,8420.23,-0.067,0,0,1
4539,Obstacle Collision,8422.67,-1.317,0,1,0
4540,Success,8425.64,-0.094,0,0,1
4541,Success,8427.67,-0.061,0,0,1
4542,Success,8428.9,-0.05,0,0,1
4543,Obstacle Collision,8430.86,-1.276,0,1,0
4544,Success,8432.02,-0.05,0,0,1
4545,Success,8434.29,-0.078,0,0,1
4546,Success,8437.27,-0.089,0,0,1
4547,Success,8439.32,-0.089,0,0,1
4548,Success,8440.16,-0.028,0,0,1
4549,Success,8442.98,-0.95,0,0,1
4550,Agent Collision,8445.03,-0.906,1,0,0
4551,Success,8446.73,-0.056,0,0,1
4552,Success,8448.45,-0.072,0,0,1
4553,Obstacle Collision,8451.27,-1.011,0,1,0
4554,Obstacle Collision,8452.53,-1.289,0,1,0
4555,Obstacle Collision,8453.68,-2.133,0,1,0
4556,Success,8456.17,-0.956,0,0,1
4557,Success,8457.95,-0.078,0,0,1
4558,Success,8459.42,-0.911,0,0,1
4559,Success,8461.8,-1.8,0,0,1
4560,Success,8463.59,-0.061,0,0,1
4561,Obstacle Collision,8464.26,-1.267,0,1,0
4562,Success,8466.12,-0.067,0,0,1
4563,Success,8468.76,-0.078,0,0,1
4564,Success,8469.76,-0.039,0,0,1
4565,Obstacle Collision,8471.53,-1.306,0,1,0
4566,Obstacle Collision,8474.96,-1.494,0,1,0
4567,Success,8478.67,-0.139,0,0,1
4568,Success,8481.0,-1.778,0,0,1
4569,Success,8483.66,-0.094,0,0,1
4570,Success,8484.73,-0.044,0,0,1
4571,Success,8487.39,-0.072,0,0,1
4572,Success,8490.93,-0.128,0,0,1
4573,Obstacle Collision,8492.52,-1.294,0,1,0
4574,Success,8493.93,-0.061,0,0,1
4575,Obstacle Collision,8494.56,-1.267,0,1,0
4576,Obstacle Collision,8495.37,-1.189,0,1,0
4577,Obstacle Collision,8495.8,-1.261,0,1,0
4578,Obstacle Collision,8498.51,-1.433,0,1,0
4579,Obstacle Collision,8499.73,-1.3,0,1,0
4580,Obstacle Collision,8500.4,-1.267,0,1,0
4581,Success,8502.21,-0.906,0,0,1
4582,Obstacle Collision,8502.88,-1.267,0,1,0
4583,Success,8504.61,-0.067,0,0,1
4584,Success,8506.28,-0.067,0,0,1
4585,Obstacle Collision,8507.77,-1.294,0,1,0
4586,Obstacle Collision,8512.08,-1.528,0,1,0
4587,Obstacle Collision,8513.44,-1.283,0,1,0
4588,Success,8515.61,-0.078,0,0,1
4589,Obstacle Collision,8517.62,-1.121,0,1,0
4590,Success,8519.37,-0.078,0,0,1
4591,Success,8522.09,-0.078,0,0,1
4592,Success,8524.05,-0.089,0,0,1
4593,Success,8526.87,-0.111,0,0,1
4594,Obstacle Collision,8527.31,-1.261,0,1,0
4595,Obstacle Collision,8532.55,-1.65,0,1,0
4596,Obstacle Collision,8533.37,-1.278,0,1,0
4597,Success,8535.17,-0.067,0,0,1
4598,Obstacle Collision,8537.38,-2.167,0,1,0
4599,Obstacle Collision,8539.55,-1.311,0,1,0
4600,Success,8540.48,-0.883,0,0,1
4601,Obstacle Collision,8541.93,-1.057,0,1,0
4602,Obstacle Collision,8543.44,-1.294,0,1,0
4603,Success,8544.99,-0.05,0,0,1
4604,Agent Collision,8546.85,-0.917,1,0,0
4605,Success,8549.7,-0.944,0,0,1
4606,Obstacle Collision,8551.11,-1.27,0,1,0
4607,Success,8552.52,-0.056,0,0,1
4608,Obstacle Collision,8553.44,-1.272,0,1,0
4609,Obstacle Collision,8554.77,-1.792,0,1,0
4610,Success,8556.45,-0.106,0,0,1
4611,Success,8558.77,-0.067,0,0,1
4612,Success,8562.1,-3.511,0,0,1
4613,Obstacle Collision,8564.7,-1.433,0,1,0
4614,Success,8566.89,-0.917,0,0,1
4615,Success,8569.09,-0.067,0,0,1
4616,Obstacle Collision,8570.25,-1.283,0,1,0
4617,Success,8572.4,-0.094,0,0,1
4618,Success,8573.87,-0.05,0,0,1
4619,Success,8576.37,-0.094,0,0,1
4620,Success,8577.36,-0.028,0,0,1
4621,Success,8578.43,-0.039,0,0,1
4622,Success,8581.15,-0.1,0,0,1
4623,Obstacle Collision,8581.82,-1.267,0,1,0
4624,Success,8583.92,-0.111,0,0,1
4625,Success,8585.8,-0.067,0,0,1
4626,Success,8587.21,-0.044,0,0,1
4627,Obstacle Collision,8588.61,-1.317,0,1,0
4628,Obstacle Collision,8589.8,-1.131,0,1,0
4629,Success,8591.94,-0.067,0,0,1
4630,Success,8592.78,-0.028,0,0,1
4631,Obstacle Collision,8594.9,-6.039,0,1,0
4632,Success,8597.99,-0.106,0,0,1
4633,Success,8601.66,-0.95,0,0,1
4634,Success,8604.07,-0.067,0,0,1
4635,Success,8605.89,-0.067,0,0,1
4636,Success,8607.84,-0.128,0,0,1
4637,Success,8611.1,-0.106,0,0,1
4638,Obstacle Collision,8614.44,-6.122,0,1,0
4639,Obstacle Collision,8614.89,-1.261,0,1,0
4640,Obstacle Collision,8616.79,-1.344,0,1,0
4641,Success,8619.23,-0.089,0,0,1
4642,Success,8621.1,-0.083,0,0,1
4643,Success,8623.86,-0.117,0,0,1
4644,Obstacle Collision,8627.5,-1.489,0,1,0
4645,Success,8629.37,-0.067,0,0,1
4646,Success,8632.98,-0.111,0,0,1
4647,Success,8633.5,-0.017,0,0,1
4648,Success,8634.58,-0.039,0,0,1
4649,Obstacle Collision,8636.44,-1.306,0,1,0
4650,Success,8639.12,-0.1,0,0,1
4651,Obstacle Collision,8639.8,-1.728,0,1,0
4652,Success,8642.06,-0.078,0,0,1
4653,Obstacle Collision,8643.76,-1.322,0,1,0
4654,Obstacle Collision,8644.58,-1.231,0,1,0
4655,Success,8645.83,-0.05,0,0,1
4656,Success,8648.22,-0.083,0,0,1
4657,Success,8650.32,-0.089,0,0,1
4658,Obstacle Collision,8651.18,-1.272,0,1,0
4659,Obstacle Collision,8652.62,-1.3,0,1,0
4660,Obstacle Collision,8654.74,-1.328,0,1,0
4661,Success,8655.9,-0.039,0,0,1
4662,Obstacle Collision,8657.86,-1.175,0,1,0
4663,Success,8660.5,-0.139,0,0,1
4664,Success,8663.52,-0.1,0,0,1
4665,Success,8666.78,-0.978,0,0,1
4666,Success,8668.82,-0.067,0,0,1
4667,Success,8671.06,-0.928,0,0,1
4668,Success,8672.97,-0.061,0,0,1
4669,Success,8674.05,-0.033,0,0,1
4670,Obstacle Collision,8675.93,-1.221,0,1,0
4671,Obstacle Collision,8678.23,-1.328,0,1,0
4672,Obstacle Collision,8680.31,-1.367,0,1,0
4673,Success,8682.42,-0.083,0,0,1
4674,Obstacle Collision,8683.24,-1.248,0,1,0
4675,Obstacle Collision,8685.36,-1.306,0,1,0
4676,Success,8686.43,-0.044,0,0,1
4677,Success,8688.92,-0.1,0,0,1
4678,Obstacle Collision,8690.13,-1.044,0,1,0
4679,Success,8692.16,-0.072,0,0,1
4680,Obstacle Collision,8697.66,-2.539,0,1,0
4681,Obstacle Collision,8699.02,-1.042,0,1,0
4682,Success,8701.5,-0.072,0,0,1
4683,Success,8704.14,-0.944,0,0,1
4684,Success,8706.77,-0.067,0,0,1
4685,Obstacle Collision,8709.02,-1.383,0,1,0
4686,Obstacle Collision,8712.03,-1.394,0,1,0
4687,Success,8713.74,-0.056,0,0,1
4688,Success,8715.4,-0.067,0,0,1
4689,Success,8716.64,-0.894,0,0,1
4690,Success,8719.09,-0.933,0,0,1
4691,Agent Collision,8720.8,-1.761,1,0,0
4692,Success,8723.45,-0.128,0,0,1
4693,Success,8724.81,-0.072,0,0,1
4694,Obstacle Collision,8725.57,-1.278,0,1,0
4695,Obstacle Collision,8726.61,-2.989,0,1,0
4696,Obstacle Collision,8728.12,-1.289,0,1,0
4697,Obstacle Collision,8728.8,-1.189,0,1,0
4698,Timeout,8735.23,-0.6,0,0,0
4699,Success,8737.64,-0.133,0,0,1
4700,Obstacle Collision,8738.27,-1.267,0,1,0
4701,Success,8740.72,-0.956,0,0,1
4702,Success,8743.08,-0.083,0,0,1
4703,Obstacle Collision,8743.98,-0.931,0,1,0
4704,Success,8745.64,-0.078,0,0,1
4705,Obstacle Collision,8749.95,-1.511,0,1,0
4706,Success,8752.1,-0.089,0,0,1
4707,Success,8754.4,-0.089,0,0,1
4708,Success,8756.52,-0.067,0,0,1
4709,Obstacle Collision,8757.68,-1.075,0,1,0
4710,Obstacle Collision,8760.33,-1.356,0,1,0
4711,Success,8761.72,-0.044,0,0,1
4712,Success,8763.63,-0.039,0,0,1
4713,Obstacle Collision,8765.22,-1.306,0,1,0
4714,Obstacle Collision,8766.25,-1.225,0,1,0
4715,Success,8767.5,-0.056,0,0,1
4716,Obstacle Collision,8772.75,-1.644,0,1,0
4717,Obstacle Collision,8773.88,-2.001,0,1,0
4718,Success,8778.02,-2.657,0,0,1
4719,Obstacle Collision,8780.45,-1.389,0,1,0
4720,Success,8783.41,-0.117,0,0,1
4721,Obstacle Collision,8784.12,-1.189,0,1,0
4722,Success,8785.76,-0.067,0,0,1
4723,Success,8787.17,-0.061,0,0,1
4724,Success,8789.84,-0.122,0,0,1
4725,Obstacle Collision,8791.34,-1.289,0,1,0
4726,Success,8792.81,-0.044,0,0,1
4727,Success,8794.99,-0.067,0,0,1
4728,Obstacle Collision,8796.21,-1.003,0,1,0
4729,Obstacle Collision,8797.64,-1.182,0,1,0
4730,Obstacle Collision,8800.21,-4.344,0,1,0
4731,Success,8802.05,-0.061,0,0,1
4732,Success,8803.3,-0.05,0,0,1
4733,Obstacle Collision,8805.63,-1.311,0,1,0
4734,Obstacle Collision,8806.8,-1.3,0,1,0
4735,Obstacle Collision,8809.16,-1.198,0,1,0
4736,Obstacle Collision,8810.31,-1.071,0,1,0
4737,Success,8812.01,-0.083,0,0,1
4738,Obstacle Collision,8816.05,-4.939,0,1,0
4739,Success,8819.09,-5.136,0,0,1
4740,Success,8820.4,-0.044,0,0,1
4741,Success,8823.07,-0.956,0,0,1
4742,Success,8825.4,-0.061,0,0,1
4743,Obstacle Collision,8826.23,-1.189,0,1,0
4744,Success,8828.39,-0.094,0,0,1
4745,Obstacle Collision,8831.15,-1.417,0,1,0
4746,Obstacle Collision,8831.58,-1.261,0,1,0
4747,Obstacle Collision,8833.17,-1.289,0,1,0
4748,Success,8834.93,-0.061,0,0,1
4749,Success,8835.99,-0.033,0,0,1
4750,Success,8837.64,-0.072,0,0,1
4751,Success,8839.15,-0.039,0,0,1
4752,Success,8840.68,-0.05,0,0,1
4753,Obstacle Collision,8841.49,-1.272,0,1,0
4754,Success,8843.35,-0.067,0,0,1
4755,Success,8846.26,-0.083,0,0,1
4756,Success,8849.79,-0.183,0,0,1
4757,Success,8851.14,-0.044,0,0,1
4758,Success,8853.41,-0.078,0,0,1
4759,Success,8855.98,-0.089,0,0,1
4760,Success,8858.5,-1.822,0,0,1
4761,Obstacle Collision,8860.05,-4.711,0,1,0
4762,Success,8861.89,-0.078,0,0,1
4763,Success,8865.55,-0.133,0,0,1
4764,Obstacle Collision,8867.48,-1.258,0,1,0
4765,Success,8870.9,-0.956,0,0,1
4766,Obstacle Collision,8871.97,-3.724,0,1,0
4767,Success,8873.27,-0.05,0,0,1
4768,Success,8874.83,-0.061,0,0,1
4769,Success,8876.65,-0.089,0,0,1
4770,Success,8878.63,-0.056,0,0,1
4771,Obstacle Collision,8880.11,-2.144,0,1,0
4772,Obstacle Collision,8883.06,-2.217,0,1,0
4773,Success,8886.64,-0.967,0,0,1
4774,Obstacle Collision,8888.15,-0.919,0,1,0
4775,Success,8889.55,-0.05,0,0,1
4776,Obstacle Collision,8890.15,-1.267,0,1,0
4777,Obstacle Collision,8890.96,-1.272,0,1,0
4778,Obstacle Collision,8891.83,-1.272,0,1,0
4779,Success,8894.13,-1.806,0,0,1
4780,Success,8896.78,-0.072,0,0,1
4781,Success,8898.02,-0.05,0,0,1
4782,Success,8898.84,-0.028,0,0,1
4783,Success,8900.61,-0.056,0,0,1
4784,Success,8902.54,-0.061,0,0,1
4785,Obstacle Collision,8904.05,-1.289,0,1,0
4786,Obstacle Collision,8905.31,-1.003,0,1,0
4787,Obstacle Collision,8906.2,-1.231,0,1,0
4788,Success,8907.74,-0.061,0,0,1
4789,Obstacle Collision,8910.24,-1.339,0,1,0
4790,Obstacle Collision,8912.19,-1.284,0,1,0
4791,Obstacle Collision,8914.21,-1.184,0,1,0
4792,Obstacle Collision,8917.3,-1.339,0,1,0
4793,Obstacle Collision,8918.31,-1.083,0,1,0
4794,Obstacle Collision,8918.99,-1.267,0,1,0
4795,Obstacle Collision,8919.43,-1.261,0,1,0
4796,Success,8922.0,-0.078,0,0,1
4797,Obstacle Collision,8922.69,-1.225,0,1,0
4798,Success,8927.03,-0.3,0,0,1
